,fuelType,fuelTypeId,color,id,km,make,makeId,model,modelId,province,provinceId,price,title,transmissionType,transmissionTypeId,year,seller_type,seller_type_id,body_types,body_types_id,cubicCapacity,doors,hp,url,date
590,Diésel,1.0,COMMON.COLOR_GARNET,54782027.0,163000.0,BMW,7.0,X1,944.0,Madrid,28.0,12250.0,BMW X1 xDrive20d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,profesional,1.0,berlina,1.0,1995.0,5.0,177.0,https://www.coches.net/bmw-x1-xdrive20d-diesel-2012-en-madrid-54782027-covo.aspx,2023-04-09 09:58:52
591,Diésel,1.0,COMMON.COLOR_BLUE,52453273.0,117014.0,BMW,7.0,X3,515.0,Asturias,33.0,38800.0,BMW X3 xDrive25d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,231.0,https://www.coches.net/bmw-x3-xdrive25d-5p-diesel-2018-en-asturias-52453273-covo.aspx,2023-04-09 09:58:54
592,Diésel,1.0,COMMON.COLOR_BLACK,54816000.0,39000.0,BMW,7.0,Serie 1,539.0,Málaga,29.0,23000.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,particular,2.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2019-en-malaga-54816000-covo.aspx,2023-04-09 09:58:56
593,Híbrido enchufable,5.0,COMMON.COLOR_BLACK,54815895.0,135000.0,BMW,7.0,i3,1056.0,Lleida,25.0,23600.0,BMW i3 94ah REX 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,particular,2.0,berlina,1.0,647.0,5.0,170.0,https://www.coches.net/bmw-i3-94ah-rex-5p-electrico-hibrido-2018-en-lleida-54815895-covo.aspx,2023-04-09 09:58:58
594,Diésel,1.0,COMMON.COLOR_BROWN,54431466.0,67301.0,BMW,7.0,X2,1241.0,León,24.0,31900.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2018-en-leon-54431466-covo.aspx,2023-04-09 09:59:00
595,Diésel,1.0,COMMON.COLOR_BLACK,54815966.0,99000.0,BMW,7.0,X5,438.0,Madrid,28.0,37995.0,BMW X5 sDrive25D,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,231.0,https://www.coches.net/bmw-x5-sdrive25d-diesel-2018-en-madrid-54815966-covo.aspx,2023-04-09 09:59:02
596,Diésel,1.0,COMMON.COLOR_BLUE,53323057.0,73143.0,BMW,7.0,X3,515.0,Asturias,33.0,41100.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2019-en-asturias-53323057-covo.aspx,2023-04-09 09:59:04
597,Diésel,1.0,COMMON.COLOR_WHITE,54815875.0,104000.0,BMW,7.0,X1,944.0,Madrid,28.0,13800.0,BMW X1 sDrive16d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,particular,2.0,berlina,1.0,1995.0,5.0,116.0,https://www.coches.net/bmw-x1-sdrive16d-5p-diesel-2012-en-madrid-54815875-covo.aspx,2023-04-09 09:59:06
598,Gasolina,2.0,COMMON.COLOR_WHITE,54815753.0,100000.0,BMW,7.0,Serie 3,70.0,Albacete,2.0,21200.0,BMW Serie 3 335i Luxury 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,particular,2.0,berlina,1.0,2979.0,4.0,306.0,https://www.coches.net/bmw-serie-3-335i-luxury-4p-gasolina-2012-en-albacete-54815753-covo.aspx,2023-04-09 09:59:09
599,Gasolina,2.0,COMMON.COLOR_WHITE,54815813.0,28000.0,BMW,7.0,Serie 2,1092.0,Barcelona,8.0,39900.0,BMW Serie 2 M240iA,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,coupe,2.0,2998.0,2.0,340.0,https://www.coches.net/bmw-serie-2-m240ia-gasolina-2020-en-barcelona-54815813-covo.aspx,2023-04-09 09:59:11
600,Diésel,1.0,COMMON.COLOR_BLACK,52035063.0,16384.0,BMW,7.0,Serie 1,539.0,Asturias,33.0,34000.0,BMW Serie 1 118d Business Auto. 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-asturias-52035063-covo.aspx,2023-04-09 09:59:13
601,Diésel,1.0,COMMON.COLOR_WHITE,54815779.0,119000.0,BMW,7.0,Serie 5,71.0,Córdoba,14.0,27480.0,BMW Serie 5 520d Efficient Dynamics 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1995.0,4.0,190.0,https://www.coches.net/bmw-serie-5-520d-efficient-dynamics-4p-diesel-2018-en-cordoba-54815779-covo.aspx,2023-04-09 09:59:15
602,Diésel,1.0,COMMON.COLOR_BLACK,54239059.0,30000.0,BMW,7.0,Serie 6,514.0,Murcia,30.0,23500.0,BMW Serie 6 640d xDrive Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,2993.0,4.0,313.0,https://www.coches.net/bmw-serie-6-640d-xdrive-gran-coupe-diesel-2016-en-murcia-54239059-covo.aspx,2023-04-09 09:59:18
603,Gasolina,2.0,COMMON.COLOR_GRAY,54815738.0,87000.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,25900.0,BMW Serie 4 420i 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,particular,2.0,cabrio,3.0,1997.0,2.0,184.0,https://www.coches.net/bmw-serie-4-420i-2p-gasolina-2016-en-madrid-54815738-covo.aspx,2023-04-09 09:59:19
604,Diésel,1.0,COMMON.COLOR_BLACK,54121263.0,180000.0,BMW,7.0,Serie 4,1084.0,Murcia,30.0,22500.0,BMW Serie 4 420d 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2015.0,profesional,1.0,coupe,2.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-4-420d-diesel-2015-en-murcia-54121263-covo.aspx,2023-04-09 09:59:21
605,Diésel,1.0,COMMON.COLOR_RED,54774606.0,104992.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,31190.0,BMW Serie 4 435dA xDrive Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2015.0,profesional,1.0,berlina,1.0,2993.0,5.0,313.0,https://www.coches.net/bmw-serie-4-435da-xdrive-gran-coupe-5p-diesel-2015-en-madrid-54774606-covo.aspx,2023-04-09 09:59:24
606,Gasolina,2.0,COMMON.COLOR_BLACK,54770112.0,41900.0,BMW,7.0,Serie 3,70.0,Murcia,30.0,34900.0,BMW Serie 3 330i Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1998.0,4.0,258.0,https://www.coches.net/bmw-serie-3-330i-auto-gasolina-2019-en-murcia-54770112-covo.aspx,2023-04-09 09:59:26
607,Diésel,1.0,COMMON.COLOR_GARNET,54753112.0,122000.0,BMW,7.0,X1,944.0,Valencia,46.0,22900.0,BMW X1 sDrive18dA 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-diesel-2018-en-valencia-54753112-covo.aspx,2023-04-09 09:59:27
608,Diésel,1.0,COMMON.COLOR_BLACK,54762199.0,114000.0,BMW,7.0,X3,515.0,Valencia,46.0,29900.0,BMW X3 xDrive20d Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-business-diesel-2018-en-valencia-54762199-covo.aspx,2023-04-09 09:59:29
609,Diésel,1.0,COMMON.COLOR_BLACK,54807561.0,116000.0,BMW,7.0,X5,438.0,Alicante,3.0,32900.0,BMW X5 sDrive25D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2015.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,231.0,https://www.coches.net/bmw-x5-sdrive25d-diesel-2015-en-alicante-54807561-covo.aspx,2023-04-09 09:59:30
610,Diésel,1.0,COMMON.COLOR_BLACK,54777763.0,177000.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,12990.0,BMW Serie 3 320D 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,profesional,1.0,berlina,1.0,1995.0,4.0,184.0,https://www.coches.net/bmw-serie-3-320d-diesel-2012-en-madrid-54777763-covo.aspx,2023-04-09 09:59:33
611,Diésel,1.0,COMMON.COLOR_WHITE,52017972.0,20664.0,BMW,7.0,Serie 1,539.0,Asturias,33.0,34000.0,BMW Serie 1 118d Business Auto. 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-asturias-52017972-covo.aspx,2023-04-09 09:59:35
612,Diésel,1.0,COMMON.COLOR_GRAY,54721322.0,151000.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,25900.0,BMW Serie 5 530dA xDrive 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,2993.0,4.0,258.0,https://www.coches.net/bmw-serie-5-530da-xdrive-diesel-2016-en-madrid-54721322-covo.aspx,2023-04-09 09:59:37
613,Gasolina,2.0,COMMON.COLOR_BLACK,54815560.0,94000.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,57000.0,BMW Serie 4 430i Auto. 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,particular,2.0,cabrio,3.0,1998.0,2.0,252.0,https://www.coches.net/bmw-serie-4-430i-auto-2p-gasolina-2018-en-madrid-54815560-covo.aspx,2023-04-09 09:59:39
614,Diésel,1.0,COMMON.COLOR_GRAY,54816120.0,45000.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,29800.0,BMW Serie 3,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,particular,2.0,,,,4.0,,https://www.coches.net/bmw-serie-3-diesel-2020-en-madrid-54816120-covo.aspx,2023-04-09 09:59:41
615,Diésel,1.0,COMMON.COLOR_RED,54399787.0,125225.0,BMW,7.0,Serie 3,70.0,Toledo,45.0,15650.0,BMW Serie 3 318d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,profesional,1.0,berlina,1.0,1995.0,4.0,143.0,https://www.coches.net/bmw-serie-3-318d-diesel-2014-en-toledo-54399787-covo.aspx,2023-04-09 09:59:43
616,Gasolina,2.0,COMMON.COLOR_BROWN,53785262.0,69999.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,54900.0,BMW Serie 5 M550i xDrive,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,berlina,1.0,4395.0,4.0,462.0,https://www.coches.net/bmw-serie-5-m550i-xdrive-gasolina-2017-en-madrid-53785262-covo.aspx,2023-04-09 09:59:45
617,Gasolina,2.0,COMMON.COLOR_WHITE,54815503.0,29000.0,BMW,7.0,X4,1119.0,Granada,18.0,84900.0,BMW X4 M Competition 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,particular,2.0,4x4 suv,6.0,2993.0,5.0,510.0,https://www.coches.net/bmw-x4-m-competition-5p-gasolina-2020-en-granada-54815503-covo.aspx,2023-04-09 09:59:47
618,Diésel,1.0,COMMON.COLOR_GRAY,54766045.0,48000.0,BMW,7.0,Serie 3,70.0,Granada,18.0,39990.0,BMW Serie 3 320d xDrive Automatica Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-3-320d-xdrive-automatica-touring-5p-diesel-2019-en-granada-54766045-covo.aspx,2023-04-09 09:59:49
619,Diésel,1.0,COMMON.COLOR_BLACK,54179828.0,168000.0,BMW,7.0,X1,944.0,Toledo,45.0,23800.0,BMW X1 sDrive16d Business 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1496.0,5.0,116.0,https://www.coches.net/bmw-x1-sdrive16d-business-diesel-2017-en-toledo-54179828-covo.aspx,2023-04-09 09:59:51
620,Diésel,1.0,COMMON.COLOR_GRAY,54815453.0,104900.0,BMW,7.0,Serie 1,539.0,Sevilla,41.0,16900.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2018-en-sevilla-54815453-covo.aspx,2023-04-09 09:59:53
621,Diésel,1.0,COMMON.COLOR_BLUE,53795158.0,179000.0,BMW,7.0,Serie 4,1084.0,Toledo,45.0,26800.0,BMW Serie 4 418d Gran Coupe 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2020.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-4-418d-gran-coupe-diesel-2020-en-toledo-53795158-covo.aspx,2023-04-09 09:59:55
622,Diésel,1.0,COMMON.COLOR_BLUE,53943651.0,122000.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,17995.0,BMW Serie 3 320d Essential Edition 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2013.0,profesional,1.0,berlina,1.0,1995.0,4.0,184.0,https://www.coches.net/bmw-serie-3-320d-essential-edition-diesel-2013-en-madrid-53943651-covo.aspx,2023-04-09 09:59:57
623,Diésel,1.0,COMMON.COLOR_GRAY,54188158.0,96000.0,BMW,7.0,Serie 2 Gran Tourer,1159.0,Madrid,28.0,16750.0,BMW Serie 2 Gran Tourer 218d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,monovolumen,5.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-2-gran-tourer-218d-diesel-2016-en-madrid-54188158-covo.aspx,2023-04-09 09:59:59
624,Híbrido enchufable,5.0,COMMON.COLOR_BLACK,54815384.0,76000.0,BMW,7.0,i3,1056.0,Madrid,28.0,19990.0,BMW i3 REX,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,647.0,5.0,170.0,https://www.coches.net/bmw-i3-rex--2016-en-madrid-54815384-covo.aspx,2023-04-09 10:00:01
625,Diésel,1.0,COMMON.COLOR_WHITE,54745772.0,16100.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,31950.0,BMW Serie 1 118d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2019-en-madrid-54745772-covo.aspx,2023-04-09 10:00:03
626,Diésel,1.0,COMMON.COLOR_GRAY,54182642.0,71400.0,BMW,7.0,X4,1119.0,Burgos,9.0,48900.0,BMW X4 xDrive20d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x4-xdrive20d-5p-diesel-2018-en-burgos-54182642-covo.aspx,2023-04-09 10:00:05
627,Diésel,1.0,COMMON.COLOR_WHITE,53395685.0,44713.0,BMW,7.0,X5,438.0,Salamanca,37.0,61000.0,BMW X5 xDRIVE30d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,265.0,https://www.coches.net/bmw-x5-xdrive30d-5p-diesel-2019-en-salamanca-53395685-covo.aspx,2023-04-09 10:00:07
628,Diésel,1.0,COMMON.COLOR_GRAY,54554867.0,65300.0,BMW,7.0,Serie 5,71.0,Madrid,28.0,31900.0,BMW Serie 5 520dA Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-5-520da-touring-diesel-2018-en-madrid-54554867-covo.aspx,2023-04-09 10:00:09
629,Diésel,1.0,COMMON.COLOR_WHITE,53443235.0,59000.0,BMW,7.0,X3,515.0,Sta. C. Tenerife,38.0,34900.0,BMW X3 XDRIVE20D,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2018-en-sta_c_tenerife-53443235-covo.aspx,2023-04-09 10:00:11
630,Gasolina,2.0,COMMON.COLOR_BLACK,54689485.0,35000.0,BMW,7.0,Serie 1,539.0,Baleares,7.0,24900.0,BMW Serie 1 118i,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1499.0,5.0,136.0,https://www.coches.net/bmw-serie-1-118i-gasolina-2019-en-baleares-54689485-covo.aspx,2023-04-09 10:00:13
631,Diésel,1.0,COMMON.COLOR_GRAY,53311499.0,82000.0,BMW,7.0,Serie 1,539.0,Sevilla,41.0,18500.0,BMW Serie 1 118d,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-diesel-2016-en-sevilla-53311499-covo.aspx,2023-04-09 10:00:15
632,Diésel,1.0,COMMON.COLOR_BLUE,53996813.0,20000.0,BMW,7.0,Serie 1,539.0,León,24.0,26500.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2019-en-leon-53996813-covo.aspx,2023-04-09 10:00:17
633,Diésel,1.0,COMMON.COLOR_BLUE,53357310.0,65100.0,BMW,7.0,Serie 3,70.0,León,24.0,38500.0,BMW Serie 3 320d xDrive Automatica Touring,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-3-320d-autotouring-diesel-2020-en-leon-53357310-covo.aspx,2023-04-09 10:00:19
634,Diésel,1.0,COMMON.COLOR_WHITE,52804270.0,114000.0,BMW,7.0,X3,515.0,Málaga,29.0,37990.0,BMW X3 XDRIVE30D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,265.0,https://www.coches.net/bmw-x3-xdrive30d-5p-diesel-2018-en-malaga-52804270-covo.aspx,2023-04-09 10:00:21
635,Gasolina,2.0,COMMON.COLOR_WHITE,53968232.0,50500.0,BMW,7.0,X5,438.0,Salamanca,37.0,65000.0,BMW X5 xDrive40i,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,2979.0,5.0,340.0,https://www.coches.net/bmw-x5-xdrive40i-gasolina-2019-en-salamanca-53968232-covo.aspx,2023-04-09 10:00:24
636,Diésel,1.0,COMMON.COLOR_GRAY,54501636.0,39490.0,BMW,7.0,Serie 3,70.0,Madrid,28.0,34890.0,BMW Serie 3 320d Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1995.0,4.0,190.0,https://www.coches.net/bmw-serie-3-320d-auto-4p-diesel-2019-en-madrid-54501636-covo.aspx,2023-04-09 10:00:26
637,Diésel,1.0,COMMON.COLOR_GRAY,54561579.0,55214.0,BMW,7.0,X1,944.0,Alicante,3.0,32890.0,BMW X1 sDrive18dA Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-business-5p-diesel-2020-en-alicante-54561579-covo.aspx,2023-04-09 10:00:28
638,Diésel,1.0,COMMON.COLOR_GRAY,54561421.0,29000.0,BMW,7.0,X2,1241.0,Málaga,29.0,29400.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-diesel-2019-en-malaga-54561421-covo.aspx,2023-04-09 10:00:30
639,Diésel,1.0,COMMON.COLOR_WHITE,54611314.0,44000.0,BMW,7.0,X2,1241.0,Málaga,29.0,27400.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-diesel-2019-en-malaga-54611314-covo.aspx,2023-04-09 10:00:32
640,Diésel,1.0,COMMON.COLOR_BLUE,54203403.0,18391.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,33990.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2021-en-barcelona-54203403-covo.aspx,2023-04-09 10:00:34
641,Diésel,1.0,COMMON.COLOR_BROWN,54806014.0,116642.0,BMW,7.0,X1,944.0,Madrid,28.0,25990.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2017-en-madrid-54806014-covo.aspx,2023-04-09 10:00:36
642,Diésel,1.0,COMMON.COLOR_GARNET,54815922.0,52000.0,BMW,7.0,X4,1119.0,Murcia,30.0,45000.0,BMW X4,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-x4-diesel-2019-en-murcia-54815922-covo.aspx,2023-04-09 10:00:38
643,Diésel,1.0,COMMON.COLOR_WHITE,54672076.0,147000.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Madrid,28.0,13250.0,BMW Serie 2 Active Tourer 216d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-5p-diesel-2019-en-madrid-54672076-covo.aspx,2023-04-09 10:00:40
644,Diésel,1.0,COMMON.COLOR_BLUE,54666997.0,95469.0,BMW,7.0,X1,944.0,Madrid,28.0,26590.0,BMW X1 sDrive20dA 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x1-sdrive20da-5p-diesel-2018-en-madrid-54666997-covo.aspx,2023-04-09 10:00:42
645,Diésel,1.0,COMMON.COLOR_GRAY,54266986.0,89000.0,BMW,7.0,X1,944.0,Vizcaya,48.0,20900.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-diesel-2016-en-vizcaya-54266986-covo.aspx,2023-04-09 10:00:44
646,Diésel,1.0,COMMON.COLOR_WHITE,54510552.0,29708.0,BMW,7.0,Serie 2,1092.0,Barcelona,8.0,31990.0,BMW Serie 2 218dA Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2021-en-barcelona-54510552-covo.aspx,2023-04-09 10:00:46
647,Híbrido,4.0,COMMON.COLOR_BLACK,51533937.0,28318.0,BMW,7.0,Serie 3,70.0,Asturias,33.0,36300.0,BMW Serie 3 318d Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-auto-4p-electrico-hibrido-2021-en-asturias-51533937-covo.aspx,2023-04-09 10:00:48
648,Eléctrico,3.0,COMMON.COLOR_WHITE,54815206.0,44000.0,BMW,7.0,i3,1056.0,Madrid,28.0,29100.0,BMW i3 120ah,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,,5.0,170.0,https://www.coches.net/bmw-i3-120ah-electrico-hibrido-2020-en-madrid-54815206-covo.aspx,2023-04-09 10:00:50
649,Diésel,1.0,COMMON.COLOR_GRAY,52899993.0,125000.0,BMW,7.0,X1,944.0,A Coruña,15.0,21900.0,BMW X1 sDrive18d,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-diesel-2016-en-a_coruna-52899993-covo.aspx,2023-04-09 10:00:52
650,Diésel,1.0,COMMON.COLOR_BLACK,54814730.0,144000.0,BMW,7.0,X1,944.0,Tarragona,43.0,10000.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2012.0,particular,2.0,berlina,1.0,1995.0,5.0,143.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2012-en-tarragona-54814730-covo.aspx,2023-04-09 10:00:55
651,Diésel,1.0,COMMON.COLOR_BLUE,54419402.0,56705.0,BMW,7.0,X1,944.0,Tarragona,43.0,25990.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2017-en-tarragona-54419402-covo.aspx,2023-04-09 10:00:57
652,Diésel,1.0,COMMON.COLOR_GRAY,52004049.0,150398.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Málaga,29.0,15800.0,BMW Serie 2 Active Tourer 216d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-5p-diesel-2016-en-malaga-52004049-covo.aspx,2023-04-09 10:00:59
653,Diésel,1.0,COMMON.COLOR_GRAY,54403329.0,99986.0,BMW,7.0,Serie 5,71.0,Jaén,23.0,29900.0,BMW Serie 5 520dA 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1995.0,4.0,190.0,https://www.coches.net/bmw-serie-5-520da-diesel-2018-en-jaen-54403329-covo.aspx,2023-04-09 10:01:00
654,Gasolina,2.0,COMMON.COLOR_WHITE,54510511.0,19276.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,28490.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,1499.0,5.0,140.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2020-en-barcelona-54510511-covo.aspx,2023-04-09 10:01:02
655,Diésel,1.0,COMMON.COLOR_BLACK,54666105.0,94400.0,BMW,7.0,X1,944.0,Madrid,28.0,23400.0,BMW X1 sDrive18d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-diesel-2017-en-madrid-54666105-covo.aspx,2023-04-09 10:01:04
